model_name,data_file,trained_at,training_duration,num_layers,layer_sizes,learning_rate,epochs,batch_size,test_size,num_features,num_outputs,mae,rmse,r2,mape,max_error,median_ae,val_loss_best,best_epoch,inference_time_ms,activation,loss_function,optimizer,dropout_rate,early_stopping,batch_norm
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204406,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:44:06,49.290829,3,"[280, 1576, 344]",0.0109359799517927,140,16,0.2,13,1,0.0441498954459204,0.0667898258574516,0.9597943540584516,2.452721133819648,0.3379475175094604,0.0325397188568115,0.0482418425381183,27,0.505448251530744,relu,mae,Adam,0.0689113973618649,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204440,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:44:40,32.636257,5,"[8, 1752, 152, 1768, 1864]",0.0049020436039752,40,512,0.2,13,1,0.2408406783576633,0.3188151202863519,0.0838971332451846,12.463719493599468,0.9898713144683836,0.1866887963867187,0.2589576542377472,19,1.4595294344252434,gelu,mae,Adam,0.0397365158475613,True,True
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204523,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:45:23,42.037147,4,"[88, 1400, 40, 1896]",0.0011073321570226,280,512,0.2,13,1,0.0253494671264593,0.0540833585607549,0.9736370668561396,1.5729702333254103,0.3611903487396239,0.0107681945419313,0.0304628945887088,123,0.639167384824891,gelu,mae,Adam,0.056851306751987,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204543,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:45:43,18.79862,4,"[104, 1656, 280, 1576]",0.0010014261570966,280,512,0.2,13,1,0.0533322329021536,0.13282479826126,0.840989885048958,3.6406887173086018,0.5873404349136353,0.0197875117492674,0.0632299557328224,26,0.8800280266913815,gelu,mae,Adam,0.0773068178626989,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204553,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:45:53,9.98761,1,[344],0.0033687999959392,60,512,0.2,13,1,0.0618998373213367,0.1407729876232787,0.821390285165059,4.069622453630107,0.627647599105835,0.026270069847107,0.0707471668720245,45,0.4095685654792232,gelu,mae,Adam,0.0577364272278001,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204609,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:46:09,14.99288,3,"[216, 1160, 136]",0.0014982657301498,280,256,0.2,13,1,0.0395492865223124,0.0718916837890866,0.953417399193467,2.296962042064125,0.4024391471099853,0.0197956323814392,0.0473188050091266,37,0.5383098470991936,gelu,mae,Adam,0.088726270592318,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204656,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:46:56,46.216475,5,"[88, 1432, 440, 1976, 1608]",0.0005025112963033,260,512,0.2,13,1,0.0568622611887558,0.1427161796560816,0.8164252925024542,3.897343027376511,0.6468764060211181,0.0206265702438355,0.0675766989588737,35,1.0319378065026323,gelu,mae,Adam,0.1124337149804196,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204909,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:49:09,132.089796,2,"[152, 1464]",0.0009669687921161,180,8,0.2,13,1,0.0192028952881909,0.0368799520802084,0.9877412237638552,1.1031375499833551,0.2293504021835326,0.0092621070861815,0.0170230027288198,93,0.5051800306292548,swish,mae,Adam,0.0414658544772132,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204919,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:49:19,9.38656,2,"[168, 1432]",0.0010133090357267,180,64,0.2,13,1,0.0719926804702178,0.1526742965282111,0.7899134366643209,4.594828870373421,0.6885435877990722,0.0350119940948485,0.0824921950697898,13,0.5032169646111088,swish,mae,Adam,0.0299917694922708,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_204924,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:49:24,4.985948,1,[344],0.0023459268510527,5,8,0.2,13,1,0.1034593586845674,0.1731180835109341,0.7298833885981384,6.074567140872786,0.8403542747497559,0.0656593243026733,0.1186987832188606,3,0.3776481186134227,swish,mae,Adam,0.0124263671597502,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_205010,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:50:10,45.124598,3,"[248, 1832, 1752]",0.0005561706180975,180,512,0.2,13,1,0.0600062279671516,0.1488696244674994,0.8002537626053161,4.099082834911076,0.6754615093994141,0.0224592984390259,0.0714537277817726,56,0.639152699622555,swish,mae,Adam,0.0416366322492837,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_205409,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:54:09,235.609476,19,"[8, 1640, 40, 1688, 1880, 1800, 1464, 8, 1928, 536, 1496, 2024, 40, 728, 1944, 1000, 1656, 2024, 1944]",0.0008377267123111,400,128,0.2,13,1,0.0659400451240677,0.1042386753295128,0.9020680980644016,3.782561552802536,0.586469628982544,0.0450714495468138,0.0777310356497764,29,3.3850579158119536,swish,mae,Adam,0.055018445405423,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_205528,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:55:28,75.849381,4,"[152, 1288, 280, 1880]",0.0003143267404655,240,8,0.2,13,1,0.0384950144678613,0.0840254484493255,0.9363661646899616,2.450803566404216,0.4877715910720825,0.0152509056472778,0.0454999357461929,13,0.7256865501403809,gelu,mae,Nadam,0.0809384106572626,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_205546,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:55:46,17.16628,2,"[56, 1496]",0.0142215713125302,180,8,0.2,13,1,0.0921013761063589,0.1316199626724704,0.8438615196417333,4.92466373710414,0.6015801726531982,0.0659962462997436,0.0922142937779426,3,0.4799599232880965,swish,mae,Adam,0.0279897086956768,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_205647,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:56:47,61.180827,3,"[184, 1608, 120]",0.0003908226369043,280,8,0.2,13,1,0.0341593533260925,0.0665397423270743,0.9600948772453992,1.9938177870566307,0.3931464923095702,0.0178008354187011,0.0387200824916362,19,0.5042211733002594,gelu,mae,Nadam,0.0678754676210237,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_205851,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 20:58:51,123.047359,4,"[312, 1496, 376, 1912]",0.0015794222484187,100,8,0.2,13,1,0.050861950477448,0.0896217441385232,0.9276075617016492,2.7562819693241813,0.7290672882080078,0.0342924523544312,0.0652205646038055,25,0.5866444629171621,tanh,mae,Adam,0.0463945538290674,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_210443,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:04:43,351.298277,5,"[456, 1208, 504, 1768, 1992]",0.0025766236680707,200,8,0.2,13,1,0.0329858967331181,0.0767400452459934,0.9469224921214264,1.949947571116873,0.5822360165786744,0.0161454292297362,0.0441193245351314,28,0.8638989234316177,gelu,mae,Adam,0.0080277210216775,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_210514,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:05:14,29.703906,2,"[88, 1688]",0.0061694241423805,500,8,0.2,13,1,0.065087289542599,0.1042664049411743,0.9020159873712134,3.6113991288902048,0.5863098344039916,0.0429309223937988,0.0702764689922332,13,0.4798998867256053,gelu,mae,Adam,0.1270320665893327,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_210601,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:06:01,46.173838,3,"[392, 1080, 216]",0.0011906568730208,280,16,0.2,13,1,0.0341505262281929,0.0729278498529415,0.9520649438611016,1.955446481478304,0.4599575817489625,0.0149062912368773,0.041425671428442,22,0.6212423677029817,gelu,mae,Nadam,0.1100613055412828,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_210620,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:06:20,18.493309,1,[1208],0.0008388731484426,20,8,0.2,13,1,0.1835621176739706,0.2425142784420562,0.4699204514608904,9.59666569652272,0.9290228144836424,0.1452738243675231,0.1750394254922866,13,0.5406348601631495,swish,mae,Adam,0.085926694301666,True,True
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_210700,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:07:00,39.834386,4,"[200, 1848, 104, 1480]",0.0006029568404442,350,256,0.2,13,1,0.0280088982373389,0.0558561988241806,0.9718803975529176,1.6230771285233734,0.3064541590881346,0.0112523598098754,0.0346918925642967,78,0.6993412971496582,gelu,mae,Adam,0.0358305438770501,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211139,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:11:39,278.034418,5,"[2024, 1720, 376, 1672, 1672]",0.0003996186063769,10,4,0.2,13,1,0.0441860828764542,0.0711774781108611,0.9543383485597192,2.483114015050126,0.4072258769226073,0.0256264446640013,0.0500477068126201,7,0.9937286376953124,gelu,mae,Nadam,0.0756754399234741,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211156,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:11:56,14.945661,4,"[120, 1480, 40, 1848]",0.043316896647265,280,512,0.2,13,1,0.2369994125233526,0.3387937663546462,-0.034516075100951,13.184365011096885,1.0602969897460937,0.1796599999999999,0.2512986958026886,23,0.7047182407932004,gelu,mae,Adam,0.0608186191074065,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211213,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:12:13,15.836512,3,"[72, 1352, 24]",0.0012275107534505,280,512,0.2,13,1,0.0678357020452057,0.1264504421083389,0.8558856836650347,4.194350756011677,0.5514141201782226,0.0356409358215332,0.0765482410788536,47,0.5720836528833362,gelu,mae,Adam,0.0620038111061861,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211334,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:13:34,80.598583,7,"[264, 1368, 280, 1976, 584, 1928, 1672]",0.0013405409015707,160,512,0.2,13,1,0.0373748575210571,0.0746570018185934,0.9497648721981836,2.335874580022688,0.4330271779251098,0.0174172176361084,0.0458924435079097,52,1.0246038436889648,gelu,mae,Adam,0.0481962772500845,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211400,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:14:00,24.342415,4,"[136, 1592, 200, 1816]",0.0007802284836574,500,512,0.2,13,1,0.0522600328234658,0.1184209698830844,0.8736068175727296,3.4757904513756213,0.5524809657287597,0.018619026260376,0.0612476430833339,43,0.7116816182067429,gelu,mae,Adam,0.0691912337009578,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211448,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:14:48,47.356563,2,"[216, 1272]",0.0035258223494715,280,8,0.2,13,1,0.0363794002218522,0.0600717865449616,0.96747573298244,2.02239564463702,0.3267344674301147,0.0225493176269531,0.0386056788265705,25,0.4622759162515834,gelu,mae,Adam,0.0155312953143241,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211522,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:15:22,33.152781,5,"[56, 1416, 8, 1928, 376]",0.0312062272377109,140,8,0.2,13,1,0.2367437391563084,0.3373410536612092,-0.0256632995186785,13.122979080646044,1.051774002380371,0.1792100000000001,0.2513285279273987,4,0.6319016650103141,relu,mae,Adam,0.1034923676353564,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211542,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:15:42,19.409377,3,"[104, 1528, 104]",0.0019038432040487,300,64,0.2,13,1,0.0353594184373081,0.0579147553647236,0.969769531760548,1.8560826611976908,0.370456329536438,0.022466258354187,0.0388628020882606,27,0.4804717457812765,gelu,mae,Adam,0.091588921755829,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211617,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:16:17,34.668927,1,[8],0.0009671535941472,500,512,0.2,13,1,0.0869365762417558,0.1431712107079051,0.815252820566378,5.131027059388118,0.5777440548706054,0.0585087233734129,0.0943998992443084,238,0.3572724003722702,tanh,mae,Adam,0.0320688339992642,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_211855,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:18:55,156.878905,6,"[312, 1016, 264, 1592, 120, 1544]",0.0001824117891313,120,8,0.2,13,1,0.0133318747393981,0.025493222464258,0.9941424514992586,0.7483032336993979,0.1905356191253662,0.0076468232345581,0.0131707387045025,30,0.8857392746469248,gelu,mae,Nadam,0.0025797350551388,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_212021,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:20:21,84.37313,6,"[1496, 808, 520, 1704, 120, 1640]",0.0001890037520981,120,8,0.2,13,1,0.2325855569735126,0.3087862640701946,0.1406256879953473,11.86393427445774,0.9318472946929932,0.1817894522476195,0.2381003499031067,0,1.4645163563714512,gelu,mae,Nadam,0.022938547617526,True,True
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_212333,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:23:33,189.369656,4,"[328, 1304, 184, 2024]",0.0002590243629555,120,8,0.2,13,1,0.0096600852085887,0.0191280688871206,0.996702318742413,0.5726903064581145,0.1556281693649293,0.0050647480010985,0.009816457517445,49,0.5952931832576144,gelu,mae,Nadam,0.002680606681925,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_212718,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:27:18,224.028966,5,"[392, 952, 312, 2040, 120]",0.000269123132528,120,8,0.2,13,1,0.0115898434590602,0.0212244884984747,0.9959398611399072,0.6504875318983033,0.2613867818069457,0.007094695777893,0.011327663436532,46,0.7540514503700145,gelu,mae,Nadam,0.003069666255628,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_213251,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:32:51,332.335688,5,"[488, 1000, 296, 2024, 360]",0.0002513074967503,120,8,0.2,13,1,0.0069099876904833,0.0143970554012144,0.9981318412716969,0.4132711988349294,0.133754122238159,0.0036638919448852,0.0085441665723919,55,0.7322162821672965,gelu,mae,Nadam,0.0015305585415523,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_214035,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:40:35,462.482566,7,"[472, 984, 312, 2040, 120, 2040, 2040]",0.0002611231522436,120,8,0.2,13,1,0.0188743890713954,0.0389530804410247,0.9863242851422352,1.1288091928542687,0.2600445261001587,0.008356775779724,0.0216278731822967,28,1.178326382153276,gelu,mae,Nadam,0.0030499620934694,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_214448,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:44:48,250.964082,7,"[472, 936, 312, 2040, 152, 2024, 1352]",0.0002680841373551,120,8,0.2,13,1,0.0311632944668203,0.049902709278838,0.9775552552454438,1.6747655627323523,0.2745821292495727,0.019261399154663,0.0334939733147621,15,0.9553186271501624,gelu,mae,Nadam,0.0048595449082826,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_215419,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:54:19,569.076344,6,"[584, 1000, 392, 1608, 344, 1624]",0.0001840080525324,120,8,0.2,13,1,0.0059406636755017,0.0075703341677436,0.9994834688437872,0.2767923946124096,0.0310678298568725,0.00494354888916,0.0053724027238786,79,0.8219005405039027,gelu,mae,Nadam,0.0029161587437258,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_215754,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 21:57:54,213.954895,6,"[648, 1096, 408, 1560, 344, 1688]",0.0001835799315176,120,8,0.2,13,1,0.0234121448359973,0.0485854812168342,0.978724516487522,1.432421232820747,0.3466698872375489,0.0105260564804077,0.0265795141458511,21,0.8658170700073242,gelu,mae,Nadam,0.0119384859625353,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_220449,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 22:04:49,413.942741,9,"[504, 1000, 328, 1624, 120, 1528, 2024, 216, 1384]",0.0003589198791753,120,8,0.2,13,1,0.0290389109176138,0.0583459353815512,0.9693177195689208,1.7660514548554682,0.3656822192001343,0.0143554738998412,0.037771638482809,25,1.465017380921737,swish,mae,Nadam,0.0185934989693591,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_221440,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 22:14:40,589.175173,7,"[552, 840, 648, 1768, 472, 1880, 1784]",0.0002635053677837,120,8,0.2,13,1,0.0192226762047366,0.0392872816860906,0.9860886145804852,1.148946732342197,0.2662862688064575,0.0098799104499816,0.0215046964585781,30,1.1126783446989197,gelu,mae,Nadam,0.0023751942413614,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_223013,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 22:30:13,930.493985,7,"[552, 984, 680, 1752, 488, 1896, 1832]",0.0002544820469484,120,8,0.2,13,1,0.0150523284323319,0.0292520228954327,0.9922878009342628,0.8856254213905037,0.2215917910385132,0.0075100939941408,0.0171257257461547,65,1.11792398535687,gelu,mae,Nadam,0.0081942172666358,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_223840,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 22:38:40,505.454792,7,"[584, 968, 680, 1768, 504, 1896, 1784]",0.0002590286690046,120,8,0.2,13,1,0.0168172490985151,0.0382866700524312,0.986788211494642,1.0578641018919894,0.3338657766342163,0.0079168548202515,0.0188185740262269,38,0.8324112581170123,gelu,mae,Nadam,3.458704048033695e-05,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_224416,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 22:44:16,334.710735,7,"[552, 808, 696, 1800, 520, 1928, 1816]",0.0002544718816483,120,8,0.2,13,1,0.0274762296664196,0.0493472377880473,0.9780521432121192,1.4750116913663052,0.3136339004135131,0.017013279647827,0.0321682430803775,22,0.6940697414287622,gelu,mae,Nadam,0.000589116979649,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_225610,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 22:56:10,713.037626,8,"[600, 968, 680, 1752, 424, 1784, 1848, 536]",0.0002102194351572,120,8,0.2,13,1,0.0141452184963226,0.0233926462778165,0.9950679765896532,0.7254638339363146,0.2836481629562377,0.0102353995132444,0.0132371541112661,53,0.7117222184720247,gelu,mae,Nadam,0.0092227570375153,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_230859,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 23:08:59,768.00759,8,"[584, 984, 888, 1736, 424, 1784, 1880, 536]",0.0001714604598731,120,8,0.2,13,1,0.0211862057081167,0.0442070719270117,0.9823863272982596,1.2786083839619389,0.3940435944747924,0.0118411862945557,0.0259499717503786,54,0.7490057876144631,gelu,mae,Nadam,0.0088962940999093,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_231325,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 23:13:25,264.504746,7,"[792, 872, 776, 1480, 600, 1880, 1720]",0.0002120434897215,120,8,0.2,13,1,0.0360265683210068,0.0702734500942253,0.955490883533928,2.191613173984932,0.3861891736984253,0.0201070087051391,0.0451487563550472,18,0.5466151928556138,gelu,mae,Nadam,0.0235222019884895,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_232229,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 23:22:29,542.029318,8,"[424, 728, 648, 1624, 296, 1544, 1944, 328]",9.21042980343561e-05,120,8,0.2,13,1,0.0213688860557735,0.0501091519996582,0.9773691676150568,1.3731612396997146,0.3261755585479735,0.0085524954223632,0.0223513767123222,60,3.72154686761939,gelu,mae,Nadam,0.013977802174428,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_232515,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 23:25:15,164.735442,6,"[680, 1048, 552, 1944, 184, 1864]",0.0003020190230092,120,8,0.2,13,1,0.0257557701665076,0.080599832837148,0.9414489478325764,1.4555121449673931,0.6522537473297119,0.0102483930587766,0.0306154880672693,32,0.5665283272231834,relu,mae,Nadam,7.197415466383842e-05,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_233705,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 23:37:05,708.858935,8,"[504, 872, 808, 1480, 472, 1752, 1736, 744]",0.0002327716239695,120,8,0.2,13,1,0.0121995114851689,0.0164374321315692,0.9975648015033716,0.5962596284524937,0.0943615185546875,0.0093804227447509,0.0122997090220451,63,0.877482735592386,gelu,mae,Nadam,0.0329093546432143,True,False
